,Title,Movie Rating,Year,Gross Income,Movie Genre,Movie Runtime,IMDb Rating,Votes
15477,Full Speed or Nothing,PG-13,2011,0.0,"Action,Comedy,Sport",45,8.3,0.0
15478,Full Tilt Boogie,R,1997,0.01,Documentary,97,6.6,2738.0
15479,Full of It,PG-13,2007,0.01,"Drama,Comedy",93,5.6,3305.0
15480,Fun Mom Dinner,R,2017,0.0,Comedy,81,5.3,0.0
15481,Fun Size,PG-13,2012,9.4,"Adventure,Comedy",86,5.4,13938.0
15482,Fun with Dick and Jane,PG-13,2005,110.33,"Comedy,Crime",90,6.2,139184.0
15483,Funeral Kings,R,2012,0.0,"Comedy,Drama",85,6.3,0.0
15484,Funny About Love,PG-13,1990,8.14,"Comedy,Romance",101,4.9,1363.0
15485,Funny Bones,R,1995,0.53,"Comedy,Drama",128,6.8,3595.0
15486,Funny Games,R,2007,1.29,"Crime,Drama,Thriller",111,6.6,92827.0
15487,Funny Money,R,2006,0.0,Comedy,98,5.2,2978.0
15488,Funny People,R,2009,51.86,"Comedy,Drama",146,6.3,116008.0
15489,Funny Pets 2,G,2018,0.0,"Animation,Comedy,Family",71,5.9,0.0
15490,Funny Valentine,R,2005,0.0,"Comedy,Romance",90,4.3,0.0
15491,Fur of Flying,G,2010,0.0,"Animation,Short,Comedy",3,6.6,0.0
15492,Fur: An Imaginary Portrait of Diane Arbus,R,2006,0.22,"Biography,Drama,Romance",122,6.4,15472.0
15493,Furby Island,G,2005,0.0,Animation,45,5.2,0.0
15494,Furious 6,PG-13,2013,238.68,"Action,Adventure,Thriller",130,7.0,377601.0
15495,Furlough,R,2018,0.0,"Comedy,Drama",83,5.5,0.0
15496,Furry Hamsters from Hell,PG-13,2007,0.0,Comedy,82,8.0,0.0
15497,Fury,R,2009,0.0,"Comedy,Music,Thriller",83,4.7,0.0
15498,Fury,R,2014,85.82,"Action,Drama,War",134,7.6,443251.0
15499,Fuse,PG-13,2009,0.0,"Short,Drama",24,8.0,0.0
15500,Future Kick,R,1991,0.0,"Action,Sci-Fi",76,4.0,0.0
15501,Future Murder,R,2000,0.0,"Action,Drama,Fantasy",92,4.0,0.0
15502,Future Shock,PG-13,1994,0.0,"Sci-Fi,Horror",98,4.2,0.0
15503,Futuresport,R,1998,0.0,"Action,Sci-Fi,Sport",91,4.1,0.0
15504,G,R,2002,3.02,"Drama,Romance",97,5.1,708.0
15505,G-Eazy & Halsey: Him & I,R,2017,0.0,"Short,Music,Romance",5,6.9,0.0
15506,G-Force,PG,2009,119.44,"Animation,Action,Adventure",88,5.1,43910.0
15507,G-Men from Hell,PG-13,2000,0.0,"Action,Adventure,Comedy",98,4.5,0.0
15508,G.B.F.,R,2013,0.0,"Comedy,Drama,Romance",92,5.9,0.0
15509,G.I. Jane,R,1997,48.17,"Action,Drama,War",125,6.0,76445.0
15510,G.I. Jesus,R,2006,0.01,"Drama,Fantasy",100,5.0,110.0
15511,G.I. Joe: Retaliation,PG-13,2013,122.52,"Action,Adventure,Sci-Fi",110,5.8,175827.0
15512,G.I. Joe: The Invasion of Cobra Island,G,2009,0.0,"Animation,Short,Action",15,6.3,0.0
15513,G.I. Joe: The Rise of Cobra,PG-13,2009,152.27,"Action,Adventure,Sci-Fi",118,5.8,202569.0
15514,G.I. Joe: Valor vs. Venom,PG,2004,0.0,"Animation,Action,Sci-Fi",77,5.7,0.0
15515,G.P.S.,R,2007,0.0,"Mystery,Thriller",98,4.0,0.0
15516,G.S.I.: Ghost Services International,PG-13,2007,0.0,"Short,Action",0,8.2,0.0
15517,G3 Live in Denver,G,2004,0.0,Documentary,112,8.4,0.0
15518,G3 Live in Tokyo,G,2005,0.0,Music,90,8.1,0.0
15519,Gabby's Wish,PG,2012,0.0,"Comedy,Drama,Family",95,6.3,0.0
15520,Gabriela,R,2001,2.33,"Drama,Romance",93,4.9,1505.0
15521,Gacy,R,2003,0.0,"Biography,Crime,Drama",88,4.7,0.0
15522,Ponyo,G,2008,15.09,"Animation,Adventure,Comedy",101,7.7,130855.0
15523,Galaxies Are Colliding,R,1992,0.0,Comedy,93,5.6,0.0
15524,Galaxy Quest,PG,1999,71.58,"Adventure,Comedy,Sci-Fi",102,7.3,154951.0
15525,The Legend of Galgameth,PG,1996,0.0,"Adventure,Family,Fantasy",110,6.2,0.0
15526,Gallows Hill,R,2013,0.0,"Horror,Mystery,Thriller",87,5.2,0.0
15527,Gambit,PG-13,2012,0.0,"Comedy,Crime",89,5.7,0.0
15528,Game 6,R,2005,0.1,"Comedy,Drama,Sport",87,5.8,2515.0
15529,Game Box 1.0,PG-13,2004,0.0,"Fantasy,Sci-Fi",83,4.3,0.0
15530,Game Day,R,1999,0.0,"Comedy,Drama,Sport",106,5.3,0.0
15531,Game Night,R,2018,69.18,"Action,Comedy,Crime",100,6.9,215715.0
15532,Game Station,PG,2018,0.0,"Short,Sci-Fi",15,8.0,0.0
15533,Game of Aces,R,2016,0.0,"Action,Adventure,War",97,4.3,0.0
15534,Game of Death,R,2011,0.0,"Action,Adventure,Thriller",98,4.7,0.0
15535,Game of Death,R,2017,0.0,"Horror,Thriller",73,5.1,0.0
15536,Game of Life,R,2007,0.0,Drama,100,5.5,0.0
15537,Gamer,R,2009,20.49,"Action,Sci-Fi,Thriller",95,5.8,131648.0
15538,Gamers,PG,2009,0.0,"Short,Comedy",6,7.3,0.0
15539,"Gandhi, Untouchables and Me",PG-13,2015,0.0,"Short,Drama",42,7.0,0.0
15540,Gang Related,R,1997,5.79,"Action,Crime,Drama",111,6.5,8314.0
15541,Gang Tapes,R,2001,0.0,"Crime,Drama",91,6.1,0.0
15542,Gang in Blue,R,1996,0.0,"Action,Crime,Drama",97,5.5,0.0
15543,Gangs of New York,R,2002,77.81,"Crime,Drama",167,7.5,416194.0
15544,Gangsta Chronicles: The Documentary of Calvin Klein Bacote,R,2006,0.0,"Documentary,Action,Biography",60,8.0,0.0
15545,Gangsta Rap: The Glockumentary,R,2007,0.0,Comedy,82,4.1,0.0
15546,Gangster Squad,R,2013,46.0,"Action,Crime,Drama",113,6.7,208954.0
15547,Gangsters,R,2018,0.0,"Crime,Drama",64,7.1,0.0
15548,Garbage: I Think I'm Paranoid,PG-13,1998,0.0,"Short,Music",4,7.0,0.0
15549,Garbage: Push It,G,1998,0.0,"Short,Music",4,8.2,0.0
15550,Garden State,R,2004,26.78,"Comedy,Drama,Romance",102,7.4,210355.0
15551,Gardener of Eden,R,2007,0.0,"Comedy,Drama",88,6.1,0.0
15552,Gardens of the Night,R,2008,0.0,Drama,110,6.8,0.0
15553,Garfield,PG,2004,75.37,"Animation,Comedy,Family",80,5.0,81623.0
15554,Garfield's Pet Force,G,2009,0.0,"Animation,Action,Adventure",73,4.2,0.0
15555,Garfield: A Tail of Two Kitties,PG,2006,28.43,"Animation,Adventure,Comedy",82,5.0,40398.0
15556, The Colbert Report,R,2005–2014,0.0,"Comedy,News,Talk-Show",90,7.8,0.0
15557,Gas,R,2004,0.0,Comedy,98,4.4,0.0
15558,Gas Food Lodging,R,1992,1.35,"Drama,Romance",101,6.6,3748.0
15559,Gattaca,PG-13,1997,12.34,"Drama,Sci-Fi,Thriller",106,7.8,287125.0
15560,Gears,PG,2012,0.0,"Short,Drama",19,8.9,0.0
15561,Gedo,R,2000,0.0,"Action,Crime,Drama",94,4.5,0.0
15562,Tales from Earthsea,PG-13,2006,0.05,"Animation,Adventure,Fantasy",115,6.4,36977.0
15563,Gekijouban Sengoku Basara: The Last Party,PG-13,2011,0.0,"Animation,Action,Adventure",94,6.8,0.0
15564,Pokémon the Movie 2000,G,1999,43.76,"Animation,Action,Adventure",99,6.1,21260.0
15565,Gemini,R,2017,0.2,"Crime,Drama,Mystery",93,5.4,4697.0
15566,Gemini Man,PG-13,2019,20.55,"Action,Drama,Sci-Fi",117,5.7,98097.0
15567,General Education,PG-13,2012,0.01,Comedy,94,4.5,749.0
15568,Generation Gap,PG,2008,0.0,"Drama,Family",95,6.5,0.0
15569,Generation Iron,PG-13,2013,0.85,"Documentary,Drama,Sport",106,7.1,7689.0
15570,Generation Iron 2,PG-13,2017,0.0,Documentary,106,6.1,0.0
15571,Generation Me,R,2012,0.0,"Comedy,Music,Romance",120,8.1,0.0
15572,Generation Um...,R,2012,0.0,Drama,97,4.0,0.0
15573,Generation Wealth,R,2018,0.24,Documentary,105,6.7,4329.0
15574,Generation Zapped,PG,2017,0.0,Documentary,74,7.0,0.0
15575,Generational Sins,PG-13,2017,0.0,Drama,90,6.5,0.0
15576,Genesis: Paradise Lost,PG,2017,1.44,Documentary,130,5.3,641.0
15577,Genius,PG-13,2016,1.36,"Biography,Drama",104,6.6,18612.0
15578,Genius on Hold,PG,2012,0.0,Documentary,91,7.0,0.0
15579,Gentleman's Bet,R,1995,0.0,"Drama,Thriller",90,5.8,0.0
15580,Gentlemen Broncos,PG-13,2009,0.11,"Adventure,Comedy,Sci-Fi",90,6.2,11233.0
15581,Gentlemen's Club,R,1995,0.0,Action,105,5.0,0.0
15582,Genuine Risk,R,1990,0.0,"Crime,Thriller",90,4.8,0.0
15583,Geography Club,PG-13,2013,0.0,"Comedy,Drama",84,6.6,0.0
15584,George Anton's Romeo and Juliet,R,2014,0.0,"Adventure,Comedy,Fantasy",64,5.5,0.0
15585,George and the Dragon,PG,2004,0.0,"Action,Adventure,Comedy",93,5.7,0.0
15586,George of the Jungle,PG,1997,105.26,"Action,Adventure,Comedy",92,5.5,73555.0
15587,George of the Jungle 2: Behind the Trees,PG,2003,0.0,"Short,Family",0,4.0,0.0
15588,Georgetown,R,2019,0.0,"Biography,Crime,Drama",99,5.9,0.0
15589,Georgia,R,1995,1.11,"Drama,Music",115,6.6,2901.0
15590,Georgia Rule,R,2007,18.88,"Comedy,Drama",113,5.9,24316.0
15591,Geostorm,PG-13,2017,33.7,"Action,Sci-Fi,Thriller",109,5.3,99437.0
15592,Geraldine Ferraro: Paving the Way,PG,2014,0.0,Documentary,86,7.5,0.0
15593,Geri's Game,G,1997,0.0,"Animation,Short,Family",4,7.9,0.0
15594,Gernika,R,2016,0.0,"Drama,History,Romance",110,5.8,0.0
15595,Geronimo: An American Legend,PG-13,1993,18.64,"Drama,History,Western",115,6.5,10000.0
15596,Gerry,R,2002,0.24,"Adventure,Drama,Mystery",103,6.1,18226.0
15597,Get Bruce,R,1999,0.04,Documentary,82,6.1,640.0
15598,Get Carter,R,2000,14.97,"Action,Crime,Drama",102,5.2,33340.0
15599,Get Hard,R,2015,90.41,"Comedy,Crime",100,6.0,127217.0
15600,Get Him to the Greek,R,2010,60.97,"Comedy,Music",109,6.3,172381.0
15601,Get Low,PG-13,2009,9.18,"Drama,Mystery",103,7.0,22673.0
15602,Get Out,R,2017,176.04,"Horror,Mystery,Thriller",104,7.7,518666.0
15603,Get Over It,PG-13,2001,11.56,"Comedy,Romance",87,5.7,18293.0
15604,Get Rich or Die Tryin',R,2005,30.98,"Biography,Crime,Drama",117,5.4,45007.0
15605,Get Santa,PG,2014,0.0,"Comedy,Family",102,6.3,0.0
15606,Get Shorty,R,1995,72.08,"Comedy,Crime,Thriller",105,6.9,79502.0
15607,Get Smart,PG-13,2008,130.32,"Action,Adventure,Comedy",110,6.5,208274.0
15608,Get Smart's Bruce and Lloyd Out of Control,PG-13,2008,0.0,"Action,Comedy,Romance",72,4.9,0.0
15609,Get Thee Behind Me!,G,2005,0.0,Musical,106,5.2,0.0
15610,Get Well Soon,R,2001,0.0,"Comedy,Drama,Romance",95,5.2,0.0
15611,Get a Horse!,G,2013,0.0,"Animation,Short,Comedy",6,7.5,0.0
15612,Get a Job,R,2016,0.0,Comedy,83,5.3,0.0
15613,Get a Job,R,2011,0.0,Comedy,89,7.2,0.0
15614,John Lewis: Get in the Way,PG,2017,0.0,"Documentary,Biography,History",60,7.4,0.0
15615,Get on Up,PG-13,2014,30.51,"Biography,Drama,Music",139,6.9,23525.0
15616,Get on the Bus,R,1996,5.73,"Adventure,Drama,History",120,6.8,5347.0
15617,Get the Girl,R,2017,0.0,"Action,Comedy,Crime",87,5.0,0.0
15618,Get the Gringo,R,2012,0.0,"Action,Crime,Drama",96,7.0,0.0
15619,Get to the Heart: The Barbara Mandrell Story,PG,1997,0.0,"Biography,Drama,Music",93,5.7,0.0
15620,Getaway,PG-13,2013,10.49,"Action,Thriller",90,4.4,23517.0
15621,Getting Away with Murder,R,1996,0.2,Comedy,91,4.7,1252.0
15622,Getting Even with Dad,PG,1994,18.44,"Comedy,Crime,Family",109,4.8,7680.0
15623,Getting Gotti,R,1994,0.0,"Crime,Drama",89,5.0,0.0
15624,Getting Grace,PG-13,2017,0.22,"Comedy,Drama",112,7.4,382.0
15625,Getting In,R,1994,0.0,"Comedy,Romance,Thriller",94,5.4,0.0
15626,Getting Out,R,2015,0.0,"Crime,Drama",81,5.1,0.0
15627,Getting Personal,R,1998,0.0,"Romance,Comedy,Mystery",0,4.9,0.0
15628,Getting Played,PG-13,2006,0.0,"Comedy,Romance",84,4.7,0.0
15629,Getting There,G,2002,0.0,"Comedy,Family",90,4.8,0.0
15630,Getting Up and Going Home,PG-13,1992,0.0,"Drama,Romance",92,6.3,0.0
15631,Gettysburg,PG,1993,10.77,"Drama,History,War",271,7.6,27885.0
15632,Gettysburg: The Final Measure of Devotion,PG,2013,0.0,Action,60,6.5,0.0
15633,Ghetto Dawg,R,2002,0.0,Drama,0,4.5,0.0
15634,Ghetto Dawg 2,R,2005,0.0,Drama,0,5.9,0.0
15635,Ghetto Physics,R,2010,0.01,Drama,94,5.9,68.0
15636,Ghetto Rhapsody,R,2001,0.0,N/A,85,6.8,0.0
15637,Ghost,PG-13,1990,217.63,"Drama,Fantasy,Romance",127,7.1,203168.0
15638,Ghost Dad,PG,1990,24.71,"Comedy,Family,Fantasy",83,4.4,7648.0
15639,Ghost Dog: A Detective Tail,PG,2003,0.0,"Action,Family,Fantasy",85,4.4,0.0
15640,Ghost Dog: The Way of the Samurai,R,1999,3.31,"Action,Crime,Drama",116,7.5,87689.0
15641,Ghost Image,PG-13,2007,0.0,Thriller,96,4.6,0.0
15642,Ghost Phone: Phone Calls from the Dead,PG-13,2011,0.0,"Comedy,Mystery",84,6.5,0.0
15643,Ghost Rider,PG-13,2007,115.8,"Action,Fantasy,Thriller",110,5.3,227649.0
15644,Ghost Rider: Spirit of Vengeance,PG-13,2011,51.77,"Action,Fantasy,Thriller",96,4.3,113396.0
15645,Ghost Ship,PG,1992,0.0,"Adventure,Family",93,4.6,0.0
15646,Ghost Ship,R,2002,30.11,Horror,91,5.5,95821.0
15647,Ghost Team,PG-13,2016,0.01,"Comedy,Thriller",83,4.7,1923.0
15648,Ghost Team One,R,2013,0.0,"Comedy,Horror",84,4.3,0.0
15649,Ghost Town,PG-13,2008,13.21,"Comedy,Drama,Fantasy",102,6.7,71262.0
15650,Ghost Town: The Movie,R,2007,0.03,Western,115,4.1,374.0
15651,Ghost World,R,2001,6.22,"Comedy,Drama",111,7.3,116449.0
15652,Ghost in the Machine,R,1993,5.09,"Horror,Sci-Fi,Thriller",95,4.6,3487.0
15653,Ghost in the Shell,PG-13,2017,40.56,"Action,Crime,Drama",107,6.3,202670.0
15654,Ghost of the Mountains,G,2017,0.0,Documentary,78,6.9,0.0
15655,Ghost of the Needle,R,2003,0.0,"Horror,Thriller",86,4.6,0.0
15656,GhostWatcher,R,2002,0.0,"Horror,Mystery,Sci-Fi",94,4.1,0.0
15657,GhostWatcher 2,R,2005,0.0,"Drama,Horror",90,5.1,0.0
15658,Ghostbusters: Answer the Call,PG-13,2016,128.34,"Action,Comedy,Fantasy",117,6.7,209620.0
15659,Ghosts Behind the Screen,PG-13,2017,0.0,"Documentary,Drama,History",72,6.5,0.0
15660,Ghosts Never Sleep,R,2005,0.0,Drama,85,4.6,0.0
15661,Ghosts of Girlfriends Past,PG-13,2009,55.25,"Comedy,Fantasy,Romance",100,5.8,86404.0
15662,Ghosts of Mars,R,2001,8.43,"Action,Horror,Sci-Fi",98,4.9,52247.0
15663,Ghosts of Mississippi,PG-13,1996,13.05,"Drama,History",130,6.7,10491.0
15664,Ghosts of the Abyss,G,2003,17.09,"Documentary,Family",61,6.8,5124.0
15665,Ghoulies Go to College,R,1990,0.0,"Comedy,Fantasy,Horror",94,4.0,0.0
15666,Gia,R,1998,0.0,"Biography,Drama,Romance",120,7.0,0.0
15667,Giant Little Ones,R,2018,0.18,Drama,93,7.2,6601.0
15668,Gibby,G,2013,0.0,"Comedy,Family",30,8.5,0.0
15669,Gift of the Hoopoe,G,2009,0.0,"Animation,Short",23,6.5,0.0
15670,Gifted,PG-13,2017,24.8,Drama,101,7.6,105514.0
15671,Gig,PG-13,2008,0.0,"Short,Action",5,7.1,0.0
15672,Gigantic,R,2008,0.1,"Comedy,Drama,Romance",98,6.0,9497.0
15673,Gigantour,R,2006,0.0,Music,85,8.4,0.0
15674,Gimme Danger,R,2016,0.44,"Documentary,Music",108,7.2,5258.0
15675,Gimme Shelter,PG-13,2013,1.36,Drama,101,6.5,8426.0
15676,Ginostra,R,2002,0.0,"Crime,Drama",139,4.6,0.0
15677,Girl,R,1998,0.0,"Comedy,Drama,Music",99,5.8,0.0
15678,Girl 6,R,1996,4.9,"Comedy,Drama",108,5.2,6035.0
15679,Girl Crazy,PG,1997,0.0,Romance,87,5.7,0.0
15680,Girl Fever,R,2002,0.0,"Comedy,Romance",98,5.0,0.0
15681,Girl Lost: A Hollywood Story,R,2020,0.0,Drama,90,6.0,0.0
15682,Girl Most Likely,PG-13,2012,1.38,Comedy,103,5.8,15016.0
15683,Girl Rising,PG-13,2013,0.0,"Documentary,Drama",101,7.1,0.0
15684,Girl Trip,R,2018,0.0,"Comedy,Horror,Thriller",20,7.8,0.0
15685,Girl Walks Into a Bar,R,2011,0.0,"Comedy,Drama,Romance",80,5.7,0.0
15686,Girl Who Never Grew,G,2008,0.0,Documentary,60,5.8,0.0
15687,Girl for Girl,R,2001,0.0,Drama,87,4.8,0.0
15688,Girl in Progress,PG-13,2012,2.59,"Comedy,Drama",93,5.6,6638.0
15689,Girl in the Cadillac,R,1995,0.0,"Adventure,Crime,Drama",89,5.6,0.0
15690,Girl with a Pearl Earring,PG-13,2003,11.63,"Biography,Drama,Romance",100,6.9,75159.0
15691,"Girl, Interrupted",R,1999,28.87,"Biography,Drama",127,7.3,170889.0
15692,Girlfight,R,2000,1.52,"Drama,Sport",110,6.7,10760.0
15693,Girls Against Boys,R,2012,0.01,"Drama,Horror,Thriller",93,4.8,3535.0
15694,Girls Rock!,PG,2007,0.16,"Documentary,Music",90,6.9,161.0
15695,Girls Room,PG,2007,0.0,"Short,Comedy",10,6.8,0.0
15696,Girls Town,R,1996,0.4,"Comedy,Drama",90,6.4,745.0
15697,Girls Trip,R,2017,115.17,"Adventure,Comedy,Drama",122,6.2,35547.0
15698,Girls Will Be Girls,R,2003,0.15,"Comedy,Romance",79,7.0,1417.0
15699,Girls in Prison,R,1994,0.0,"Crime,Drama,Thriller",83,4.8,0.0
15700,Giuseppe,PG,2009,0.0,"Short,Comedy",0,4.3,0.0
15701,Give 'em Hell Malone,R,2009,0.0,"Action,Crime,Thriller",96,5.9,0.0
15702,Giving It Up,R,1999,0.0,"Comedy,Romance",90,4.4,0.0
15703,Giving Voice,PG-13,2020,0.0,Documentary,87,6.7,0.0
15704,Gladiator,R,1992,9.22,"Action,Drama,Sport",101,6.5,8628.0
15705,Gladiator,R,2000,187.71,"Action,Adventure,Drama",155,8.5,1381990.0
15706,Glago's Guest,G,2008,0.0,"Animation,Short,Family",7,7.5,0.0
15707,Glass,PG-13,2019,111.05,"Drama,Sci-Fi,Thriller",129,6.6,219657.0
15708,Glass House: The Good Mother,R,2006,0.0,"Crime,Drama,Horror",94,5.6,0.0
15709,Glastonbury,R,2006,0.01,"Documentary,Music",138,6.6,895.0
15710,Gleason,R,2016,0.58,Documentary,110,8.3,2713.0
15711,Glee: The 3D Concert Movie,PG,2011,11.86,"Documentary,Music",84,5.5,5720.0
15712,Glen Campbell: I'll Be Me,PG,2014,0.37,"Documentary,Biography,Family",104,8.0,1540.0
15713,Glengarry Glen Ross,R,1992,10.73,"Crime,Drama,Mystery",100,7.7,99693.0
15714,Glenn Miller's Last Flight,PG,2000,0.0,"Documentary,Biography,History",57,7.0,0.0
15715,Glimpse,R,2015,0.0,"Drama,Mystery,Thriller",80,4.4,0.0
15716,Gloria,R,1999,4.16,"Crime,Drama,Thriller",108,5.2,5601.0
15717,Gloria Bell,R,2018,5.61,"Comedy,Drama,Music",102,6.3,10189.0
15718,Gloria Estefan's Caribbean Soul: The Atlantis Concert,G,2000,0.0,"Documentary,Music",52,7.0,0.0
15719,Glorious,PG-13,2016,0.0,"Biography,Crime,Drama",96,6.4,0.0
15720,Glory Daze,R,1995,0.0,Comedy,100,5.6,0.0
15721,Glory Road,PG,2006,42.64,"Biography,Drama,Sport",118,7.2,44142.0
15722,Gnome Alone,PG,2017,0.0,"Animation,Adventure,Comedy",85,5.6,0.0
15723,Gnomeo & Juliet,G,2011,99.97,"Animation,Adventure,Comedy",84,5.9,53586.0
15724,Go,R,1999,16.84,"Comedy,Crime",102,7.2,69392.0
15725,Go Fish,R,1994,2.41,"Comedy,Drama,Romance",83,5.6,2043.0
15726,Go Tigers!,R,2001,0.15,"Documentary,Sport",103,7.2,805.0
15727,Go for Broke,R,2002,0.0,Comedy,94,5.2,0.0
15728,Blackway,R,2015,0.02,Thriller,90,5.3,9381.0
15729,Goal! The Dream Begins,PG,2005,4.28,"Adventure,Drama,Romance",118,6.7,61304.0
15730,Goat,R,2016,0.02,Drama,96,5.7,7512.0
15731,Smiling Fish & Goat on Fire,R,1999,0.28,"Comedy,Romance",90,7.5,2678.0
15732,Goats,R,2012,0.0,Comedy,94,5.9,0.0
15733,God Bless America,R,2011,0.12,"Comedy,Crime,Drama",105,7.2,68477.0
15734,God Bless the Broken Road,PG,2018,2.85,"Drama,Family,Romance",111,5.6,962.0
15735,God Don't Make the Laws,R,2011,0.0,Drama,100,4.3,0.0
15736,God Grew Tired of Us,PG,2006,0.28,Documentary,89,7.9,2775.0
15737,"God Said, 'Ha!'",PG-13,1998,0.06,"Comedy,Drama",85,7.2,944.0
15738,God the Father,R,2014,0.09,Documentary,101,6.1,643.0
15739,God's Army,PG,2000,2.64,Drama,108,6.4,1055.0
15740,God's Ears,PG-13,2008,0.0,Drama,117,8.0,0.0
15741,God's Game,R,2009,0.0,Thriller,87,7.1,0.0
15742,God's Not Dead,PG,2014,60.76,Drama,113,4.7,41244.0
15743,God's Not Dead 2,PG,2016,20.77,Drama,120,4.4,11761.0
15744,God's Not Dead: A Light in Darkness,PG,2018,5.73,Drama,105,4.5,3529.0
15745,God's Pocket,R,2014,0.1,"Crime,Drama",88,6.1,11031.0
15746,"God, Sex & Apple Pie",R,1998,0.0,"Comedy,Drama,Romance",97,4.4,0.0
15747,Godfrey: Black by Accident,PG,2011,0.0,Comedy,42,6.7,0.0
15748,Godmoney,R,1999,0.0,"Crime,Drama,Thriller",99,4.6,0.0
15749,Godmothered,PG,2020,0.0,"Comedy,Drama,Family",110,6.1,0.0
15750,Gods and Generals,PG-13,2003,12.87,"Biography,Drama,History",219,6.3,15703.0
15751,Gods and Generals: Journey to the Past,PG-13,2003,0.0,"Documentary,Short",0,6.2,0.0
15752,Gods and Monsters,R,1998,6.39,"Biography,Drama",105,7.4,29857.0
15753,Gods of Egypt,PG-13,2016,31.15,"Action,Adventure,Fantasy",127,5.4,109724.0
15754,Godsend,PG-13,2004,14.38,"Drama,Fantasy,Horror",102,4.8,25152.0
15755,Godzilla,PG-13,1998,136.31,"Action,Sci-Fi,Thriller",139,5.4,186895.0
15756,Godzilla,PG-13,2014,200.68,"Action,Adventure,Sci-Fi",123,6.4,394812.0
15757,Godzilla: King of the Monsters,PG-13,2019,110.5,"Action,Adventure,Fantasy",132,6.0,162299.0
15758,Going All the Way,R,1997,0.09,"Comedy,Drama,Romance",103,5.7,1883.0
15759,Going Greek,R,2001,0.0,"Comedy,Drama,Romance",90,4.7,0.0
15760,Going Shopping,PG-13,2005,0.0,"Drama,Romance",106,5.2,0.0
15761,Going Upriver,PG-13,2004,0.61,"Documentary,Biography,History",87,7.6,866.0
15762, The Suite Life of Zack & Cody,G,2005–2008,0.0,"Comedy,Family",22,7.8,0.0
15763,Going in Style,PG-13,2017,45.0,"Comedy,Crime",96,6.6,79350.0
15764,Going the Distance,R,2010,17.8,"Comedy,Romance",102,6.3,57214.0
15765,Going to the Mat,G,2004,0.0,"Drama,Family,Sport",92,6.9,0.0
15766,Goku vs Superman: The Animated Movie,PG-13,2016,0.0,Action,14,8.3,0.0
15767,Gold,R,2016,7.22,"Crime,Drama",120,6.7,59772.0
15768,Gold Coast,R,1997,0.0,Drama,109,5.6,0.0
15769,Gold Diggers: The Secret of Bear Mountain,PG,1995,6.03,"Adventure,Drama,Family",93,6.0,4280.0
15770,Golden Exits,R,2017,0.04,Drama,94,5.7,2030.0
15771,Golden Gate,R,1993,0.4,"Crime,Drama",91,5.3,819.0
15772,GoldenEye,PG-13,1995,106.6,"Action,Adventure,Thriller",130,7.2,243425.0
15773,Golf Punks,PG,1998,0.0,"Comedy,Family,Sport",93,4.1,0.0
15774,Golf in the Kingdom,PG,2010,0.0,Drama,86,5.2,0.0
15775,Golfballs!,R,1999,0.0,"Comedy,Romance,Sport",86,4.0,0.0
15776,Gone,PG-13,2011,0.0,Documentary,85,6.6,0.0
15777,Gone,PG-13,2012,11.65,"Action,Adventure,Mystery",94,5.9,42977.0
15778,Gone Are The Days,R,2018,0.0,"Drama,Western",99,5.2,0.0
15779,Gone Baby Gone,R,2007,20.3,"Crime,Drama,Mystery",114,7.6,258894.0
15780,Gone Fishin',PG,1997,19.74,"Comedy,Crime",94,4.8,9675.0
15781,Gone Girl,R,2014,167.77,"Drama,Mystery,Thriller",149,8.1,894195.0
15782,Gone in 60 Seconds,PG-13,2000,101.65,"Action,Crime,Thriller",118,6.5,265791.0
15783,Gonzo,R,2008,1.25,"Documentary,Biography,Music",120,7.7,7691.0
15784,Good Advice,R,2001,0.0,"Comedy,Romance",93,6.2,0.0
15785,Good Boy,PG,2003,37.57,"Comedy,Drama,Family",87,5.1,4195.0
15786,Good Boys,R,2019,69.06,"Adventure,Comedy",90,6.7,66126.0
15787,Good Burger,PG,1997,23.69,"Comedy,Family",95,5.7,27372.0
15788,Good Charlotte Live at Brixton Academy,G,2004,0.0,Music,68,7.6,0.0
15789,Good Day for It,R,2011,0.0,"Crime,Thriller",93,5.6,0.0
15790,Good Deeds,PG-13,2012,35.03,"Comedy,Drama,Romance",110,5.6,7570.0
15791,Good Dick,R,2008,0.02,"Comedy,Drama,Romance",86,6.4,7873.0
15792,Good Fences,R,2003,0.0,"Comedy,Drama",119,5.5,0.0
15793,Good Fortune,PG,2016,0.0,"Documentary,Biography,Family",86,7.7,0.0
15794,Good Hair,PG-13,2009,4.16,"Documentary,Comedy",96,6.9,5746.0
15795,Better Housekeeping,R,2000,0.0,Comedy,90,6.8,0.0
15796,Good Intentions,PG-13,2010,0.0,Comedy,84,5.2,0.0
15797,Joe Bell,R,2020,0.0,"Biography,Drama",94,5.5,0.0
15798,Good Kids,R,2016,0.0,"Comedy,Drama",86,6.1,0.0
15799,Good Kill,R,2014,0.32,"Drama,Thriller,War",102,6.4,23051.0
15800,Good Luck,R,1996,0.04,"Comedy,Drama",92,6.3,506.0
15801,Good Luck Chuck,R,2007,34.93,"Comedy,Romance",96,5.6,86932.0
15802,"Good Night, and Good Luck.",PG,2005,31.5,"Biography,Drama,History",93,7.4,95406.0
15803,Growing Up Smith,PG-13,2015,0.01,"Comedy,Drama,Family",102,6.8,1130.0
