Title,Movie Rating,Year,Gross Income in millions (USD),Movie Genre,Movie Runtime,IMDb Rating,Votes,Budget in millions (USD),Profit percent
Half Past Dead,PG-13,2002,15.36,"Action,Crime,Thriller",98,4.6,15000.0,25.0,-38.56
Hall Pass,R,2011,45.06,"Comedy,Romance",105,5.8,121402.0,68.0,-33.73529411764706
Hall Pass,R,2011,45.06,"Comedy,Romance",105,5.8,121419.0,68.0,-33.73529411764706
Halloween,R,2007,58.27,Horror,109,6.1,111176.0,15.0,288.4666666666667
Halloween,R,2007,58.27,Horror,109,6.1,111176.0,10.0,482.7
Halloween,R,2007,58.27,Horror,109,6.1,111176.0,0.325,17829.230769230766
Halloween,R,2018,159.34,"Crime,Horror,Thriller",106,6.5,126156.0,15.0,962.2666666666668
Halloween,R,2018,159.34,"Crime,Horror,Thriller",106,6.5,126156.0,10.0,1493.4
Halloween,R,2018,159.34,"Crime,Horror,Thriller",106,6.5,126156.0,0.325,48927.692307692305
Halloween,R,2007,58.27,Horror,109,6.1,111215.0,15.0,288.4666666666667
Halloween,R,2007,58.27,Horror,109,6.1,111215.0,10.0,482.7
Halloween,R,2007,58.27,Horror,109,6.1,111215.0,0.325,17829.230769230766
Halloween,R,2018,159.34,"Crime,Horror,Thriller",106,6.5,126205.0,15.0,962.2666666666668
Halloween,R,2018,159.34,"Crime,Horror,Thriller",106,6.5,126205.0,10.0,1493.4
Halloween,R,2018,159.34,"Crime,Horror,Thriller",106,6.5,126205.0,0.325,48927.692307692305
Halloween II,R,2009,33.39,Horror,105,4.8,49752.0,2.5,1235.6
Halloween II,R,2009,33.39,Horror,105,4.8,49772.0,2.5,1235.6
Halloween: Resurrection,R,2002,30.35,"Horror,Thriller",94,4.0,38871.0,15.0,102.33333333333334
Halloween: Resurrection,R,2002,30.35,"Horror,Thriller",94,4.0,38893.0,15.0,102.33333333333334
Halloween: The Curse of Michael Myers,R,1995,15.12,"Horror,Thriller",87,4.8,32324.0,5.0,202.4
Halloween: The Curse of Michael Myers,R,1995,15.12,"Horror,Thriller",87,4.8,32345.0,5.0,202.4
The Hammer,PG-13,2010,0.08,"Biography,Drama,Sport",108,7.0,1731.0,0.85,-90.58823529411765
The Hammer,PG-13,2010,0.08,"Biography,Drama,Sport",108,7.0,1732.0,0.85,-90.58823529411765
Hamlet,PG,1990,20.71,Drama,135,6.7,21695.0,18.0,15.05555555555556
Hamlet,PG,1990,20.71,Drama,135,6.7,21695.0,2.0,935.5
Hamlet,PG-13,1996,4.41,Drama,242,7.7,36669.0,18.0,-75.5
Hamlet,PG-13,1996,4.41,Drama,242,7.7,36669.0,2.0,120.5
Hamlet,R,2000,1.57,"Drama,Romance,Thriller",112,6.0,9257.0,18.0,-91.27777777777779
Hamlet,R,2000,1.57,"Drama,Romance,Thriller",112,6.0,9257.0,2.0,-21.499999999999996
Hamlet,PG,2009,22.53,Drama,180,8.2,51491.0,18.0,-100.0
Hamlet,PG,2009,22.53,Drama,180,8.2,51491.0,2.0,-100.0
Hamlet,PG,1990,20.71,Drama,135,6.7,21708.0,18.0,15.05555555555556
Hamlet,PG,1990,20.71,Drama,135,6.7,21708.0,2.0,935.5
Hamlet,PG-13,1996,4.41,Drama,242,7.7,36690.0,18.0,-75.5
Hamlet,PG-13,1996,4.41,Drama,242,7.7,36690.0,2.0,120.5
Hamlet,R,2000,1.57,"Drama,Romance,Thriller",112,6.0,9267.0,18.0,-91.27777777777779
Hamlet,R,2000,1.57,"Drama,Romance,Thriller",112,6.0,9267.0,2.0,-21.499999999999996
Hamlet,PG,2009,22.53,Drama,180,8.2,51491.0,18.0,-100.0
Hamlet,PG,2009,22.53,Drama,180,8.2,51491.0,2.0,-100.0
Hamlet 2,R,2008,4.88,"Comedy,Music",92,6.3,16683.0,9.0,-45.77777777777778
Hamlet 2,R,2008,4.88,"Comedy,Music",92,6.3,16691.0,9.0,-45.77777777777778
Hancock,PG-13,2008,227.95,"Action,Drama,Fantasy",92,6.4,454704.0,150.0,51.96666666666666
Hancock,PG-13,2008,227.95,"Action,Drama,Fantasy",92,6.4,454774.0,150.0,51.96666666666666
Hands of Stone,R,2016,4.71,"Biography,Drama,Sport",111,6.6,15567.0,20.0,-76.44999999999999
Hands of Stone,R,2016,4.71,"Biography,Drama,Sport",111,6.6,15576.0,20.0,-76.44999999999999
Hanging Up,PG-13,2000,36.05,"Comedy,Drama",94,4.9,12140.0,40.0,-9.875000000000007
Hanging Up,PG-13,2000,36.05,"Comedy,Drama",94,4.9,12152.0,40.0,-9.875000000000007
Hanna,PG-13,2011,40.26,"Action,Adventure,Drama",111,6.8,193109.0,30.0,34.19999999999999
Hanna,PG-13,2011,40.26,"Action,Adventure,Drama",111,6.8,193132.0,30.0,34.19999999999999
Hannibal,R,2001,165.09,"Crime,Drama,Thriller",131,6.8,261015.0,87.0,89.75862068965517
Hannibal,R,2001,165.09,"Crime,Drama,Thriller",131,6.8,261057.0,87.0,89.75862068965517
Hannibal Rising,R,2007,27.67,"Action,Adventure,Crime",121,6.2,106005.0,50.0,-44.66
Hannibal Rising,R,2007,27.67,"Action,Adventure,Crime",121,6.2,106022.0,50.0,-44.66
Hansel & Gretel: Witch Hunters,R,2013,55.7,"Action,Fantasy,Horror",88,6.1,198126.0,50.0,11.400000000000006
Hansel & Gretel: Witch Hunters,R,2013,55.7,"Action,Fantasy,Horror",88,6.1,198154.0,50.0,11.400000000000006
Happily N'Ever After,PG,2006,15.59,"Animation,Adventure,Comedy",87,4.5,10344.0,47.0,-66.82978723404254
Happily N'Ever After,PG,2006,15.59,"Animation,Adventure,Comedy",87,4.5,10354.0,47.0,-66.82978723404254
Happy Christmas,R,2014,0.03,"Comedy,Drama,Family",82,5.4,7924.0,0.07,-57.14285714285715
Happy Christmas,R,2014,0.03,"Comedy,Drama,Family",82,5.4,7928.0,0.07,-57.14285714285715
Happy Death Day,PG-13,2017,55.68,"Comedy,Horror,Mystery",96,6.6,124194.0,5.0,1013.5999999999999
Happy Death Day,PG-13,2017,55.68,"Comedy,Horror,Mystery",96,6.6,124244.0,5.0,1013.5999999999999
Happy Death Day 2U,PG-13,2019,28.05,"Comedy,Horror,Mystery",100,6.2,64061.0,9.0,211.66666666666666
Happy Death Day 2U,PG-13,2019,28.05,"Comedy,Horror,Mystery",100,6.2,64093.0,9.0,211.66666666666666
Happy Feet,PG,2006,198.0,"Animation,Adventure,Comedy",108,6.4,174456.0,85.0,132.94117647058823
Happy Feet,PG,2006,198.0,"Animation,Adventure,Comedy",108,6.4,174492.0,85.0,132.94117647058823
Happy Feet Two,PG,2011,64.01,"Animation,Adventure,Comedy",100,5.9,42775.0,135.0,-52.58518518518518
Happy Feet Two,PG,2011,64.01,"Animation,Adventure,Comedy",100,5.9,42786.0,135.0,-52.58518518518518
Happy Gilmore,PG-13,1996,38.62,"Comedy,Sport",92,7.0,205485.0,10.0,286.2
Happy Gilmore,PG-13,1996,38.62,"Comedy,Sport",92,7.0,205543.0,10.0,286.2
Happy Valley,PG-13,2007,22.53,Drama,85,5.7,51491.0,0.25,-100.0
Happy Valley,PG-13,2008,0.07,Documentary,90,6.4,75.0,0.25,-72.0
Happy Valley,PG-13,2007,22.53,Drama,85,5.7,51491.0,0.25,-100.0
Happy Valley,PG-13,2008,0.07,Documentary,90,6.4,76.0,0.25,-72.0
"Happy, Texas",PG-13,1999,1.94,"Comedy,Crime,Romance",98,6.3,9701.0,1.7,14.117647058823529
"Happy, Texas",PG-13,1999,1.94,"Comedy,Crime,Romance",98,6.3,9711.0,1.7,14.117647058823529
Hardball,PG-13,2001,40.22,"Drama,Sport",106,6.4,29305.0,21.0,91.52380952380952
Hardball,R,1997,22.53,"Action,Drama",97,4.5,51491.0,21.0,-100.0
Hardball,PG-13,2001,40.22,"Drama,Sport",106,6.4,29319.0,21.0,91.52380952380952
Hardball,R,1997,22.53,"Action,Drama",97,4.5,51491.0,21.0,-100.0
Hard Candy,R,2005,1.01,"Drama,Thriller",104,7.1,156281.0,0.95,6.315789473684216
Hard Candy,R,2005,1.01,"Drama,Thriller",104,7.1,156314.0,0.95,6.315789473684216
Hard Rain,R,1998,19.82,"Action,Crime,Drama",97,5.9,33957.0,70.0,-71.68571428571428
Hard Rain,R,1998,19.82,"Action,Crime,Drama",97,5.9,34118.0,70.0,-71.68571428571428
Hardcore Henry,R,2015,9.25,"Action,Adventure,Sci-Fi",96,6.7,90082.0,2.0,362.5
Hardcore Henry,R,2015,9.25,"Action,Adventure,Sci-Fi",96,6.7,90100.0,2.0,362.5
Hardflip,PG-13,2012,0.1,"Action,Drama",112,5.6,769.0,1.0,-90.0
Hardflip,PG-13,2012,0.1,"Action,Drama",112,5.6,772.0,1.0,-90.0
Harley Davidson and the Marlboro Man,R,1991,7.43,"Action,Crime,Drama",98,6.1,19161.0,23.0,-67.69565217391305
Harley Davidson and the Marlboro Man,R,1991,7.43,"Action,Crime,Drama",98,6.1,19176.0,23.0,-67.69565217391305
Harold & Kumar Escape from Guantanamo Bay,R,2008,38.09,"Adventure,Comedy",114,6.6,132635.0,12.0,217.41666666666669
Harold & Kumar Escape from Guantanamo Bay,R,2008,38.09,"Adventure,Comedy",114,6.6,132654.0,12.0,217.41666666666669
Harold & Kumar Go to White Castle,R,2004,18.23,"Adventure,Comedy",88,7.0,186773.0,9.0,102.55555555555556
Harold & Kumar Go to White Castle,R,2004,18.23,"Adventure,Comedy",88,7.0,186951.0,9.0,102.55555555555556
Harriet the Spy,PG,1996,26.54,"Comedy,Drama,Family",100,5.9,9898.0,13.0,104.15384615384615
Harriet the Spy,PG,1996,26.54,"Comedy,Drama,Family",100,5.9,9909.0,13.0,104.15384615384615
Harry Potter and the Chamber of Secrets,PG,2002,261.99,"Adventure,Family,Fantasy",161,7.4,574234.0,100.0,161.99
Harry Potter and the Chamber of Secrets,PG,2002,261.99,"Adventure,Family,Fantasy",161,7.4,574496.0,100.0,161.99
Harry Potter and the Goblet of Fire,PG-13,2005,290.01,"Adventure,Family,Fantasy",157,7.7,566625.0,150.0,93.33999999999999
Harry Potter and the Goblet of Fire,PG-13,2005,290.01,"Adventure,Family,Fantasy",157,7.7,566712.0,150.0,93.33999999999999
Harry Potter and the Order of the Phoenix,PG-13,2007,292.0,"Action,Adventure,Family",138,7.5,527967.0,150.0,94.66666666666667
Harry Potter and the Order of the Phoenix,PG-13,2007,292.0,"Action,Adventure,Family",138,7.5,528051.0,150.0,94.66666666666667
Harry Potter and the Prisoner of Azkaban,PG,2004,249.36,"Adventure,Family,Fantasy",142,7.9,572195.0,130.0,91.81538461538462
Harry Potter and the Prisoner of Azkaban,PG,2004,249.36,"Adventure,Family,Fantasy",142,7.9,572447.0,130.0,91.81538461538462
Harsh Times,R,2005,3.34,"Action,Crime,Drama",116,6.9,64050.0,2.0,67.0
Harsh Times,R,2005,3.34,"Action,Crime,Drama",116,6.9,64065.0,2.0,67.0
Hart's War,R,2002,19.08,"Drama,War",125,6.3,51575.0,70.0,-72.74285714285715
Hart's War,R,2002,19.08,"Drama,War",125,6.3,51594.0,70.0,-72.74285714285715
Harvard Man,R,2001,0.06,"Comedy,Crime,Drama",99,4.8,4296.0,5.5,-98.9090909090909
Harvard Man,R,2001,0.06,"Comedy,Crime,Drama",99,4.8,4301.0,5.5,-98.9090909090909
Hatchet,R,2006,0.16,"Comedy,Horror,Thriller",93,5.7,29714.0,1.5,-89.33333333333334
Hatchet,R,2006,0.16,"Comedy,Horror,Thriller",93,5.7,29723.0,1.5,-89.33333333333334
Hav Plenty,R,1997,2.3,"Comedy,Romance",92,6.4,1008.0,0.65,253.84615384615384
Hav Plenty,R,1997,2.3,"Comedy,Romance",92,6.4,1010.0,0.65,253.84615384615384
Haywire,R,2011,18.94,"Action,Drama,Thriller",93,5.8,84991.0,23.0,-17.652173913043473
Haywire,R,2011,18.94,"Action,Drama,Thriller",93,5.8,85011.0,23.0,-17.652173913043473
He Got Game,R,1998,21.55,"Drama,Sport",136,6.9,45610.0,25.0,-13.799999999999999
He Got Game,R,1998,21.55,"Drama,Sport",136,6.9,45633.0,25.0,-13.799999999999999
He's Just Not That Into You,PG-13,2009,93.95,"Comedy,Drama,Romance",129,6.4,165096.0,40.0,134.875
He's Just Not That Into You,PG-13,2009,93.95,"Comedy,Drama,Romance",129,6.4,165119.0,40.0,134.875
Head Over Heels,PG-13,2001,10.4,"Comedy,Mystery,Romance",86,5.5,14116.0,14.0,-25.71428571428571
Head Over Heels,PG-13,2001,10.4,"Comedy,Mystery,Romance",86,5.5,14125.0,14.0,-25.71428571428571
Head of State,PG-13,2003,37.79,Comedy,95,5.5,19606.0,35.2,7.357954545454534
Head of State,PG-13,2003,37.79,Comedy,95,5.5,19763.0,35.2,7.357954545454534
Heartbreakers,PG-13,2001,40.34,"Comedy,Crime,Romance",123,6.2,52580.0,38.0,6.157894736842114
Heartbreakers,PG-13,2001,40.34,"Comedy,Crime,Romance",123,6.2,52590.0,38.0,6.157894736842114
Hearts Beat Loud,PG-13,2018,2.39,"Comedy,Drama,Music",97,6.9,10328.0,2.0,19.500000000000007
Hearts Beat Loud,PG-13,2018,2.39,"Comedy,Drama,Music",97,6.9,10334.0,2.0,19.500000000000007
Hearts in Atlantis,PG-13,2001,24.19,"Drama,Mystery",101,6.9,37590.0,31.0,-21.96774193548387
Hearts in Atlantis,PG-13,2001,24.19,"Drama,Mystery",101,6.9,37604.0,31.0,-21.96774193548387
Hedwig and the Angry Inch,R,2001,3.03,"Comedy,Drama,Music",95,7.7,33851.0,6.0,-49.50000000000001
Hedwig and the Angry Inch,R,2001,3.03,"Comedy,Drama,Music",95,7.7,34019.0,6.0,-49.50000000000001
Heist,R,1998,22.53,"Crime,Thriller",95,4.1,51491.0,35.0,-100.0
Heist,R,1998,22.53,"Crime,Thriller",95,4.1,51491.0,8.9,-100.0
Heist,R,2001,0.05,"Action,Crime,Drama",109,6.5,34200.0,35.0,-99.85714285714286
Heist,R,2001,0.05,"Action,Crime,Drama",109,6.5,34200.0,8.9,-99.438202247191
Heist,R,2015,22.53,"Action,Crime,Drama",93,6.1,51491.0,35.0,-100.0
Heist,R,2015,22.53,"Action,Crime,Drama",93,6.1,51491.0,8.9,-100.0
Heist,R,1998,22.53,"Crime,Thriller",95,4.1,51491.0,35.0,-100.0
Heist,R,1998,22.53,"Crime,Thriller",95,4.1,51491.0,8.9,-100.0
Heist,R,2001,0.05,"Action,Crime,Drama",109,6.5,34214.0,35.0,-99.85714285714286
Heist,R,2001,0.05,"Action,Crime,Drama",109,6.5,34214.0,8.9,-99.438202247191
Heist,R,2015,22.53,"Action,Crime,Drama",93,6.1,51491.0,35.0,-100.0
Heist,R,2015,22.53,"Action,Crime,Drama",93,6.1,51491.0,8.9,-100.0
Held Up,PG-13,1999,4.69,Comedy,89,5.2,3622.0,8.0,-41.37499999999999
Held Up,PG-13,1999,4.69,Comedy,89,5.2,3628.0,8.0,-41.37499999999999
Hell Fest,R,2018,11.11,"Horror,Thriller",89,5.5,15026.0,5.5,101.99999999999999
Hell Fest,R,2018,11.11,"Horror,Thriller",89,5.5,15032.0,5.5,101.99999999999999
Hell or High Water,R,2016,26.86,"Action,Crime,Drama",102,7.6,211313.0,12.0,123.83333333333333
Hell or High Water,R,2016,26.86,"Action,Crime,Drama",102,7.6,211354.0,12.0,123.83333333333333
Hellboy,PG-13,2004,59.62,"Action,Fantasy,Horror",122,6.8,312393.0,60.0,-0.6333333333333375
Hellboy,PG-13,2004,59.62,"Action,Fantasy,Horror",122,6.8,312393.0,50.0,19.239999999999995
Hellboy,R,2019,21.9,"Action,Adventure,Fantasy",120,5.2,82154.0,60.0,-63.5
Hellboy,R,2019,21.9,"Action,Adventure,Fantasy",120,5.2,82154.0,50.0,-56.2
Hellboy,PG-13,2004,59.62,"Action,Fantasy,Horror",122,6.8,312438.0,60.0,-0.6333333333333375
Hellboy,PG-13,2004,59.62,"Action,Fantasy,Horror",122,6.8,312438.0,50.0,19.239999999999995
Hellboy,R,2019,21.9,"Action,Adventure,Fantasy",120,5.2,82185.0,60.0,-63.5
Hellboy,R,2019,21.9,"Action,Adventure,Fantasy",120,5.2,82185.0,50.0,-56.2
Hellboy II: The Golden Army,PG-13,2008,75.75,"Action,Adventure,Fantasy",120,7.0,260198.0,82.5,-8.181818181818182
Hellboy II: The Golden Army,PG-13,2008,75.75,"Action,Adventure,Fantasy",120,7.0,260239.0,82.5,-8.181818181818182
Henry & Me,PG,2014,22.53,"Animation,Family",67,6.1,51491.0,5.0,-100.0
Henry & Me,PG,2014,22.53,"Animation,Family",67,6.1,51491.0,5.0,-100.0
Her,PG-13,2009,22.53,Drama,45,5.9,51491.0,23.0,-100.0
Her,R,2013,25.57,"Drama,Romance,Sci-Fi",126,8.0,559865.0,23.0,11.173913043478262
Her,PG-13,2009,22.53,Drama,45,5.9,51491.0,23.0,-100.0
Her,R,2013,25.57,"Drama,Romance,Sci-Fi",126,8.0,559977.0,23.0,11.173913043478262
Hercules,G,1997,99.05,"Animation,Adventure,Comedy",93,7.3,212961.0,100.0,-0.950000000000003
Hercules,G,1997,99.05,"Animation,Adventure,Comedy",93,7.3,212961.0,70.0,41.5
Hercules,PG-13,2014,72.69,"Action,Adventure,Fantasy",98,6.0,149085.0,100.0,-27.310000000000002
Hercules,PG-13,2014,72.69,"Action,Adventure,Fantasy",98,6.0,149085.0,70.0,3.8428571428571394
Hercules,G,1997,99.05,"Animation,Adventure,Comedy",93,7.3,213003.0,100.0,-0.950000000000003
Hercules,G,1997,99.05,"Animation,Adventure,Comedy",93,7.3,213003.0,70.0,41.5
Hercules,PG-13,2014,72.69,"Action,Adventure,Fantasy",98,6.0,149115.0,100.0,-27.310000000000002
Hercules,PG-13,2014,72.69,"Action,Adventure,Fantasy",98,6.0,149115.0,70.0,3.8428571428571394
Here Comes the Boom,PG,2012,45.29,"Action,Comedy,Sport",105,6.4,87393.0,42.0,7.833333333333331
Here Comes the Boom,PG,2012,45.29,"Action,Comedy,Sport",105,6.4,87419.0,42.0,7.833333333333331
Here on Earth,PG-13,2000,10.49,"Drama,Romance",96,5.2,8405.0,15.0,-30.066666666666663
Here on Earth,PG-13,2000,10.49,"Drama,Romance",96,5.2,8412.0,15.0,-30.066666666666663
Hereafter,PG-13,2010,32.75,"Drama,Fantasy,Romance",129,6.4,91193.0,50.0,-34.5
Hereafter,PG-13,2010,32.75,"Drama,Fantasy,Romance",129,6.4,91213.0,50.0,-34.5
Hereditary,R,2018,44.07,"Drama,Horror,Mystery",127,7.3,259648.0,10.0,340.7
Hereditary,R,2018,44.07,"Drama,Horror,Mystery",127,7.3,259769.0,10.0,340.7
Hero,PG-13,1992,19.51,"Comedy,Drama,Romance",119,6.5,21694.0,42.0,-53.547619047619044
Hero,PG-13,1992,19.51,"Comedy,Drama,Romance",119,6.5,21705.0,42.0,-53.547619047619044
Heroes,R,2009,22.53,Drama,96,8.6,51491.0,0.4,-100.0
Heroes,R,2009,22.53,Drama,96,8.6,51491.0,0.4,-100.0
Heroes of Dirt,PG-13,2015,22.53,"Action,Drama,Sport",98,6.9,51491.0,0.175,-100.0
Heroes of Dirt,PG-13,2015,22.53,"Action,Drama,Sport",98,6.9,51491.0,0.175,-100.0
Hesher,R,2010,0.38,Drama,106,7.0,51270.0,7.0,-94.57142857142857
Hesher,R,2010,0.38,Drama,106,7.0,51282.0,7.0,-94.57142857142857
Hidalgo,PG-13,2004,67.29,"Action,Adventure,Biography",136,6.7,78871.0,78.0,-13.730769230769221
Hidalgo,PG-13,2004,67.29,"Action,Adventure,Biography",136,6.7,78883.0,78.0,-13.730769230769221
Hidden Away,PG-13,2013,22.53,"Drama,Mystery,Thriller",84,4.8,51491.0,1.0,-100.0
Hidden Away,PG-13,2013,22.53,"Drama,Mystery,Thriller",84,4.8,51491.0,1.0,-100.0
Hidden Figures,PG,2016,169.61,"Biography,Drama,History",127,7.8,209258.0,25.0,578.44
Hidden Figures,PG,2016,169.61,"Biography,Drama,History",127,7.8,209288.0,25.0,578.44
Hide and Seek,R,2005,51.1,"Drama,Horror,Mystery",101,6.0,82861.0,25.0,104.4
Hide and Seek,R,2005,51.1,"Drama,Horror,Mystery",101,6.0,82878.0,25.0,104.4
High Crimes,PG-13,2002,41.54,"Crime,Drama,Mystery",115,6.4,40535.0,42.0,-1.0952380952380971
High Crimes,PG-13,2002,41.54,"Crime,Drama,Mystery",115,6.4,40549.0,42.0,-1.0952380952380971
High Fidelity,R,2000,27.28,"Comedy,Drama,Music",113,7.5,172235.0,20.0,36.400000000000006
High Fidelity,R,2000,27.28,"Comedy,Drama,Music",113,7.5,172270.0,20.0,36.400000000000006
High Heels and Low Lifes,R,2001,0.23,"Action,Comedy,Crime",86,6.2,3436.0,10.0,-97.7
High Heels and Low Lifes,R,2001,0.23,"Action,Comedy,Crime",86,6.2,3439.0,10.0,-97.7
High Noon,PG-13,2000,22.53,"Drama,Western",88,5.4,51491.0,0.73,-100.0
High Noon,PG-13,2000,22.53,"Drama,Western",88,5.4,51491.0,0.73,-100.0
High Road,R,2011,22.53,Comedy,87,5.2,51491.0,0.546173,-100.0
High Road,R,2011,22.53,Comedy,87,5.2,51491.0,0.546173,-100.0
High School,R,2010,0.14,Comedy,99,5.8,7445.0,10.0,-98.6
High School,R,2010,0.14,Comedy,99,5.8,7453.0,10.0,-98.6
High School Musical 3: Senior Year,G,2008,90.56,"Comedy,Drama,Family",112,4.9,59509.0,11.0,723.2727272727274
High School Musical 3: Senior Year,G,2008,90.56,"Comedy,Drama,Family",112,4.9,59526.0,11.0,723.2727272727274
Higher Ground,R,2011,0.84,Drama,109,6.2,2995.0,1.8,-53.333333333333336
Higher Ground,R,2011,0.84,Drama,109,6.2,3001.0,1.8,-53.333333333333336
Higher Power,R,2018,8.23,"Action,Adventure,Sci-Fi",93,4.8,2488.0,0.5,1546.0
Higher Power,R,2018,8.23,"Action,Adventure,Sci-Fi",93,4.8,2530.0,0.5,1546.0
Highlander: Endgame,R,2000,12.8,"Action,Adventure,Fantasy",87,4.6,19747.0,15.0,-14.66666666666666
Highlander: Endgame,R,2000,12.8,"Action,Adventure,Fantasy",87,4.6,19757.0,15.0,-14.66666666666666
Highway,R,2002,22.53,"Crime,Drama",97,6.2,51491.0,2.0,-100.0
Highway,R,2012,22.53,Drama,80,6.5,51491.0,2.0,-100.0
Highway,R,2002,22.53,"Crime,Drama",97,6.2,51491.0,2.0,-100.0
Highway,R,2012,22.53,Drama,80,6.5,51491.0,2.0,-100.0
Hitch,PG-13,2005,179.5,"Comedy,Romance",118,6.6,301828.0,55.0,226.36363636363637
Hitch,PG-13,2005,179.5,"Comedy,Romance",118,6.6,301860.0,55.0,226.36363636363637
Hitman,R,2007,39.69,"Action,Crime,Thriller",100,6.3,163405.0,24.0,65.375
Hitman,R,2007,39.69,"Action,Crime,Thriller",100,6.3,163433.0,24.0,65.375
Hitman: Agent 47,R,2015,22.47,"Action,Crime,Thriller",96,5.7,87224.0,35.0,-35.800000000000004
Hitman: Agent 47,R,2015,22.47,"Action,Crime,Thriller",96,5.7,87245.0,35.0,-35.800000000000004
Hocus Pocus,PG,1993,39.51,"Comedy,Family,Fantasy",96,6.9,105975.0,28.0,41.10714285714285
Hocus Pocus,PG,1993,39.51,"Comedy,Family,Fantasy",96,6.9,106002.0,28.0,41.10714285714285
Hoffa,R,1992,24.28,"Biography,Crime,Drama",140,6.6,22062.0,35.0,-30.628571428571426
Hoffa,R,1992,24.28,"Biography,Crime,Drama",140,6.6,22076.0,35.0,-30.628571428571426
Holes,PG,2003,67.41,"Adventure,Comedy,Drama",117,7.0,80770.0,20.0,237.04999999999998
Holes,PG,2003,67.41,"Adventure,Comedy,Drama",117,7.0,80793.0,20.0,237.04999999999998
Hollow Man,R,2000,73.21,"Action,Horror,Sci-Fi",112,5.8,126219.0,90.0,-18.655555555555562
Hollow Man,R,2000,73.21,"Action,Horror,Sci-Fi",112,5.8,126314.0,90.0,-18.655555555555562
Holly,R,2006,0.18,Drama,114,6.8,835.0,3.0,-94.0
Holly,R,2006,0.18,Drama,114,6.8,837.0,3.0,-94.0
Hollywood Ending,PG-13,2002,4.84,"Comedy,Romance",112,6.6,26266.0,16.0,-69.75
Hollywood Ending,PG-13,2002,4.84,"Comedy,Romance",112,6.6,26287.0,16.0,-69.75
Hollywood Homicide,PG-13,2003,30.01,"Action,Comedy,Crime",116,5.3,36341.0,75.0,-59.98666666666666
Hollywood Homicide,PG-13,2003,30.01,"Action,Comedy,Crime",116,5.3,36351.0,75.0,-59.98666666666666
Holy Man,PG,1998,12.07,"Comedy,Drama",114,4.9,19425.0,60.0,-79.88333333333333
Holy Man,PG,1998,12.07,"Comedy,Drama",114,4.9,19432.0,60.0,-79.88333333333333
Home,PG-13,2008,0.02,Drama,84,5.8,181.0,130.0,-99.98461538461537
Home,PG-13,2008,0.02,Drama,84,5.8,181.0,12.0,-99.83333333333334
Home,PG-13,2008,0.02,Drama,84,5.8,181.0,0.5,-96.0
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,95601.0,130.0,36.46153846153847
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,95601.0,12.0,1378.3333333333333
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,95601.0,0.5,35380.0
Home,PG-13,2008,0.02,Drama,84,5.8,182.0,130.0,-99.98461538461537
Home,PG-13,2008,0.02,Drama,84,5.8,182.0,12.0,-99.83333333333334
Home,PG-13,2008,0.02,Drama,84,5.8,182.0,0.5,-96.0
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,95618.0,130.0,36.46153846153847
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,95618.0,12.0,1378.3333333333333
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,95618.0,0.5,35380.0
Home Again,PG-13,2017,27.02,"Comedy,Drama,Romance",97,5.8,29756.0,15.0,80.13333333333334
Home Again,PG-13,2017,27.02,"Comedy,Drama,Romance",97,5.8,29773.0,15.0,80.13333333333334
Home Alone,PG,1990,285.76,"Comedy,Family",103,7.6,501444.0,15.0,1805.0666666666664
Home Alone,PG,1990,285.76,"Comedy,Family",103,7.6,501540.0,15.0,1805.0666666666664
Home Alone 2: Lost in New York,PG,1992,173.59,"Adventure,Comedy,Crime",120,6.8,318849.0,20.0,767.95
Home Alone 2: Lost in New York,PG,1992,173.59,"Adventure,Comedy,Crime",120,6.8,318919.0,20.0,767.95
Home Fries,PG-13,1998,10.44,"Comedy,Romance,Drama",91,5.1,8228.0,15.0,-30.400000000000006
Home Fries,PG-13,1998,10.44,"Comedy,Romance,Drama",91,5.1,8235.0,15.0,-30.400000000000006
Home Run,PG-13,2013,2.86,"Drama,Sport",113,5.9,2870.0,1.2,138.33333333333334
Home Run,PG-13,2013,2.86,"Drama,Sport",113,5.9,2871.0,1.2,138.33333333333334
Home for the Holidays,PG-13,1995,17.52,"Comedy,Drama,Romance",103,6.6,12419.0,20.0,-12.400000000000002
Home for the Holidays,PG-13,1995,17.52,"Comedy,Drama,Romance",103,6.6,12427.0,20.0,-12.400000000000002
Home on the Range,PG,2004,50.03,"Animation,Adventure,Comedy",76,5.4,21438.0,110.0,-54.51818181818182
Home on the Range,PG,2004,50.03,"Animation,Adventure,Comedy",76,5.4,21445.0,110.0,-54.51818181818182
Homefront,R,2013,20.16,"Action,Crime,Thriller",100,6.5,113144.0,22.0,-8.363636363636363
Homefront,R,2013,20.16,"Action,Crime,Thriller",100,6.5,113179.0,22.0,-8.363636363636363
Honey,PG-13,2003,30.31,"Drama,Music,Romance",94,5.4,44008.0,18.0,68.38888888888887
Honey,PG-13,2003,30.31,"Drama,Music,Romance",94,5.4,44033.0,18.0,68.38888888888887
